"pc_armor_legs_default","Black Suit","A cheap space suit, graciously provided when buying the EX4000 starship."
"pc_rune_cut3","Rune","Def: Cutting Resistance\nAtk: Cutting Damage Bonus"
"pc_rune_cut4","Rune","Def: Cutting Resistance\nAtk: Cutting Damage Bonus"
"pc_rune_cut5","Rune","Def: Cutting Resistance\nAtk: Cutting Damage Bonus"
"pc_rune_cut6","Rune","Def: Cutting Resistance\nAtk: Cutting Damage Bonus"
"pc_rune_cut7","Rune","Def: Cutting Resistance\nAtk: Cutting Damage Bonus"
"pc_rune_elemental1","Rune","Def: Elemental Damage Reduction\nAtk: Elemental Damage Bonus"
"pc_rune_elemental2","Rune","Def: Elemental Damage Reduction\nAtk: Elemental Damage Bonus"
"pc_rune_elemental3","Rune","Def: Elemental Damage Reduction\nAtk: Elemental Damage Bonus"
"pc_rune_elemental4","Rune","Def: Elemental Damage Reduction\nAtk: Elemental Damage Bonus"
"pc_rune_elemental5","Rune","Def: Elemental Damage Reduction\nAtk: Elemental Damage Bonus"
"pc_rune_elemental6","Rune","Def: Elemental Damage Reduction\nAtk: Elemental Damage Bonus"
"pc_rune_elemental7","Rune","Def: Elemental Damage Reduction\nAtk: Elemental Damage Bonus"
"pc_rune_fire1","Rune","Def: Fire Resistance\nAtk: Fire Damage Bonus"
"pc_rune_fire2","Rune","Def: Fire Resistance\nAtk: Fire Damage Bonus"
"pc_rune_fire3","Rune","Def: Fire Resistance\nAtk: Fire Damage Bonus"
"pc_rune_fire4","Rune","Def: Fire Resistance\nAtk: Fire Damage Bonus"
"pc_rune_fire5","Rune","Def: Fire Resistance\nAtk: Fire Damage Bonus"
"pc_rune_fire6","Rune","Def: Fire Resistance\nAtk: Fire Damage Bonus"
"pc_rune_fire7","Rune","Def: Fire Resistance\nAtk: Fire Damage Bonus"
"pc_rune_haste1","Rune","Def: Haste\nAtk: Slow"
"pc_rune_haste2","Rune","Def: Haste\nAtk: Slow"
"pc_rune_haste3","Rune","Def: Haste\nAtk: Slow"
"pc_rune_haste4","Rune","Def: Haste\nAtk: Slow"
"pc_rune_haste5","Rune","Def: Haste\nAtk: Slow"
"pc_rune_haste6","Rune","Def: Haste\nAtk: Slow"
"pc_rune_haste7","Rune","Def: Haste\nAtk: Slow"
"pc_rune_ice1","Rune","Def: Ice Resistance\nAtk: Ice Damage Bonus"
"pc_rune_ice2","Rune","Def: Ice Resistance\nAtk: Ice Damage Bonus"
"pc_rune_ice3","Rune","Def: Ice Resistance\nAtk: Ice Damage Bonus"
"pc_rune_ice4","Rune","Def: Ice Resistance\nAtk: Ice Damage Bonus"
"pc_rune_ice5","Rune","Def: Ice Resistance\nAtk: Ice Damage Bonus"
"pc_rune_ice6","Rune","Def: Ice Resistance\nAtk: Ice Damage Bonus"
"pc_rune_ice7","Rune","Def: Ice Resistance\nAtk: Ice Damage Bonus"
"pc_rune_liferegen1","Rune","Def: Life Regen\nAtk: Stop Regen"
"pc_rune_liferegen2","Rune","Def: Life Regen\nAtk: Stop Regen"
"pc_rune_liferegen3","Rune","Def: Life Regen\nAtk: Stop Regen"
"pc_rune_liferegen4","Rune","Def: Life Regen\nAtk: Stop Regen"
"pc_rune_liferegen5","Rune","Def: Life Regen\nAtk: Stop Regen"
"pc_rune_liferegen6","Rune","Def: Life Regen\nAtk: Stop Regen"
"pc_rune_liferegen7","Rune","Def: Life Regen\nAtk: Stop Regen"
"pc_rune_light1","Rune","Def: Light Resistance\nAtk: LightDamageBonus"
"pc_rune_light2","Rune","Def: Light Resistance\nAtk: LightDamageBonus"
"pc_rune_light3","Rune","Def: Light Resistance\nAtk: LightDamageBonus"
"pc_rune_light4","Rune","Def: Light Resistance\nAtk: LightDamageBonus"
"pc_rune_light5","Rune","Def: Light Resistance\nAtk: LightDamageBonus"
"pc_rune_light6","Rune","Def: Light Resistance\nAtk: LightDamageBonus"
"pc_rune_light7","Rune","Def: Light Resistance\nAtk: LightDamageBonus"
"pc_rune_physical1","Rune","Def: Physical Damage Reduction\nAtk: Physical Damage Bonus"
"pc_rune_physical2","Rune","Def: Physical Damage Reduction\nAtk: Physical Damage Bonus"
"pc_rune_physical3","Rune","Def: Physical Damage Reduction\nAtk: Physical Damage Bonus"
"pc_rune_physical4","Rune","Def: Physical Damage Reduction\nAtk: Physical Damage Bonus"
"pc_rune_physical5","Rune","Def: Physical Damage Reduction\nAtk: Physical Damage Bonus"
"pc_rune_physical6","Rune","Def: Physical Damage Reduction\nAtk: Physical Damage Bonus"
"pc_rune_physical7","Rune","Def: Physical Damage Reduction\nAtk: Physical Damage Bonus"
"pc_rune_poison1","Rune","Def: Poison Resistance\nAtk: Poison"
"pc_rune_poison2","Rune","Def: Poison Resistance\nAtk: Poison"
"pc_rune_poison3","Rune","Def: Poison Resistance\nAtk: Poison"
"pc_rune_poison4","Rune","Def: Poison Resistance\nAtk: Poison"
"pc_rune_poison5","Rune","Def: Poison Resistance\nAtk: Poison"
"pc_rune_poison6","Rune","Def: Poison Resistance\nAtk: Poison"
"pc_rune_poison7","Rune","Def: Poison Resistance\nAtk: Poison"
"pc_rune_rock1","Rune","Def: Rock Resistance\nAtk: Rock Damage Bonus"
"pc_rune_rock2","Rune","Def: Rock Resistance\nAtk: Rock Damage Bonus"
"pc_rune_rock3","Rune","Def: Rock Resistance\nAtk: Rock Damage Bonus"
"pc_rune_rock4","Rune","Def: Rock Resistance\nAtk: Rock Damage Bonus"
"pc_rune_rock5","Rune","Def: Rock Resistance\nAtk: Rock Damage Bonus"
"pc_rune_rock6","Rune","Def: Rock Resistance\nAtk: Rock Damage Bonus"
"pc_rune_rock7","Rune","Def: Rock Resistance\nAtk: Rock Damage Bonus"
"pc_rune_shadow1","Rune","Def: Shadow Resistance\nAtk: Shadow Damage Bonus"
"pc_rune_shadow2","Rune","Def: Shadow Resistance\nAtk: Shadow Damage Bonus"
"pc_rune_shadow3","Rune","Def: Shadow Resistance\nAtk: Shadow Damage Bonus"
"pc_rune_shadow4","Rune","Def: Shadow Resistance\nAtk: Shadow Damage Bonus"
"pc_rune_shadow5","Rune","Def: Shadow Resistance\nAtk: Shadow Damage Bonus"
"pc_rune_shadow6","Rune","Def: Shadow Resistance\nAtk: Shadow Damage Bonus"
"pc_rune_shadow7","Rune","Def: Shadow Resistance\nAtk: Shadow Damage Bonus"
"pc_rune_stab1","Rune","Def: Stabbing Resistance\nAtk: Stabbing Damage Bonus"
"pc_rune_stab2","Rune","Def: Stabbing Resistance\nAtk: Stabbing Damage Bonus"
"pc_rune_stab3","Rune","Def: Stabbing Resistance\nAtk: Stabbing Damage Bonus"
"pc_rune_stab4","Rune","Def: Stabbing Resistance\nAtk: Stabbing Damage Bonus"
"pc_rune_stab5","Rune","Def: Stabbing Resistance\nAtk: Stabbing Damage Bonus"
"pc_rune_stab6","Rune","Def: Stabbing Resistance\nAtk: Stabbing Damage Bonus"
"pc_rune_stab7","Rune","Def: Stabbing Resistance\nAtk: Stabbing Damage Bonus"
"pc_rune_staminaregen1","Rune","Def: Stamina Regeneration\nAtk: Stop Regen Stamina"
"pc_rune_staminaregen2","Rune","Def: Stamina Regeneration\nAtk: Stop Regen Stamina"
"pc_rune_staminaregen3","Rune","Def: Stamina Regeneration\nAtk: Stop Regen Stamina"
"pc_rune_staminaregen4","Rune","Def: Stamina Regeneration\nAtk: Stop Regen Stamina"
"pc_rune_staminaregen5","Rune","Def: Stamina Regeneration\nAtk: Stop Regen Stamina"
"pc_rune_staminaregen6","Rune","Def: Stamina Regeneration\nAtk: Stop Regen Stamina"
"pc_rune_staminaregen7","Rune","Def: Stamina Regeneration\nAtk: Stop Regen Stamina"
"pc_rune_thunder1","Rune","Def: Thunder Resistance\nAtk: ThunderDamageBonus"
"pc_rune_thunder2","Rune","Def: Thunder Resistance\nAtk: ThunderDamageBonus"
"pc_rune_thunder3","Rune","Def: Thunder Resistance\nAtk: ThunderDamageBonus"
"pc_rune_thunder4","Rune","Def: Thunder Resistance\nAtk: ThunderDamageBonus"
"pc_rune_thunder5","Rune","Def: Thunder Resistance\nAtk: ThunderDamageBonus"
"pc_rune_thunder6","Rune","Def: Thunder Resistance\nAtk: ThunderDamageBonus"
"pc_rune_thunder7","Rune","Def: Thunder Resistance\nAtk: ThunderDamageBonus"


"pc_small_haste_potion","Small Haste Potion","Haste lv1"
"pc_small_healing_potion","Small Healing Potion","Restore 20 HP"
"pc_small_life_potion","Small Life Potion","Life bonus lv1"
"pc_small_power_potion","Small Power Potion","Damages Bonus lv1"
"pc_small_recovery_potion","Small Recovery Potion","Stamina regeneration lv1"
"pc_small_regen_potion","Small Regen Potion","Life regeneration lv1"
"pc_small_stamina_potion","Small Stamina Potion","Restore 15 SP"

"pc_catalyst_flask","Catalyst Flask","Powerfull catalyst"
"pc_haste_potion","Haste Potion","Haste lv2"
"pc_healing_potion","Healing Potion","Restore 50 HP"
"pc_life_potion","Life Potion","Life bonus lv2"
"pc_power_potion","Power Potion","Damages Bonus lv2"
"pc_recovery_potion","Recovery Potion","Stamina regeneration lv2"
"pc_regen_potion","Regen Potion","Life regeneration lv2"
"pc_stamina_potion","Stamina Potion","Restore 30 SP"

"pc_large_catalyst_flask","Large Catalyst Flask","Powerfull catalyst"
"pc_large_haste_potion","Large Haste Potion","Haste lv3"
"pc_large_healing_potion","Large Healing Potion","Restore 100 HP"
"pc_large_life_potion","Large Life Potion","Life bonus lv3"
"pc_large_power_potion","Large Power Potion","Damages Bonus lv3"
"pc_large_recovery_potion","Large Recovery Potion","Stamina regeneration lv3"
"pc_large_regen_potion","Large Regen Potion","Life regeneration lv3"
"pc_large_stamina_potion","Large Stamina Potion","Restore 50 SP"

"pc_super_catalyst_flask","Super Catalyst Flask","Powerfull catalyst"
"pc_super_haste_potion","Super Haste Potion","Haste lv4"
"pc_super_healing_potion","Super Healing Potion","Restore 200 HP"
"pc_super_life_potion","Super Life Potion","Life bonus lv4"
"pc_super_power_potion","Super Power Potion","Damages Bonus lv4"
"pc_super_recovery_potion","Super Recovery Potion","Stamina regeneration lv4"
"pc_super_regen_potion","Super Regen Potion","Life regeneration lv4"
"pc_super_stamina_potion","Super Stamina Potion","Restore 100 SP"

"pc_epic_catalyst_flask","Epic Catalyst Flask","Powerfull catalyst"
"pc_epic_haste_potion","Epic Haste Potion","Haste lv5"
"pc_epic_healing_potion","Epic Healing Potion","Restore 500 HP"
"pc_epic_life_potion","Epic Life Potion","Life bonus lv5"
"pc_epic_power_potion","Epic Power Potion","Damages Bonus lv5"
"pc_epic_recovery_potion","Epic Recovery Potion","Stamina regeneration lv5"
"pc_epic_regen_potion","Epic Regen Potion","Life regeneration lv5"
"pc_epic_stamina_potion","Epic Stamina Potion","Restore 200 SP"

"pc_legendary_catalyst_flask","Legendary Catalyst Flask","Powerfull catalyst"
"pc_legendary_haste_potion","Legendary Haste Potion","Haste lv6"
"pc_legendary_healing_potion","Legendary Healing Potion","Restore 1000 HP"
"pc_legendary_life_potion","Legendary Life Potion","Life bonus lv6"
"pc_legendary_power_potion","Legendary Power Potion","Damages Bonus lv6"
"pc_legendary_recovery_potion","Legendary Recovery Potion","Stamina regeneration lv6"
"pc_legendary_regen_potion","Legendary Regen Potion","Life regeneration lv6"
"pc_legendary_stamina_potion","Legendary Stamina Potion","Restore 500 SP"

"pc_divine_catalyst_flask","Divine Catalyst Flask","Powerfull catalyst"
"pc_divine_haste_potion","Divine Haste Potion","Haste lv7"
"pc_divine_healing_potion","Divine Healing Potion","Restore 2000 HP"
"pc_divine_life_potion","Divine Life Potion","Life bonus lv7"
"pc_divine_power_potion","Divine Power Potion","Damages Bonus lv7"
"pc_divine_recovery_potion","Divine Recovery Potion","Stamina regeneration lv7"
"pc_divine_regen_potion","Divine Regen Potion","Life regeneration lv7"
"pc_divine_stamina_potion","Divine Stamina Potion","Restore 1000 SP"

"pc_block_foilage_red","Red foilage","Some beatiful red leaves"
"pc_companion_shiba","Shiba collar","Whow, much pet, such awesome"

"pc_middleages_decoration2","Enchantment Book","Create spells"
"pc_enchantment_book2","Enchantment Book lv2","Create spells"
"pc_enchantment_book3","Enchantment Book lv3","Create spells"

"pc_jewelry_table","Jewelry Table","Jewelry Table"
"pc_artic_flower","Artic flower","Artic flower"
"pc_mush_oronge","Oronge mushroom","Oronge mushroom"
"pc_flesh_platform","Flesh platform","A platform made of flesh"

"pc_crusher_machine","Crusher Machine","Recycle many items.\nConsumes coal."
"pc_polishing_machine","Polishing Machine","Improves the gems.\nConsumes souls."
"pc_transmutation_table","Transmutation Table","Transmutes runes and gems.\nConsumes souls."

"pc_drop_life_powder","Life Powder","Restore 100 HP"
"pc_drop_mana_powder","Mana Powder","Restore 50 SP"

"pc_companion_jack","Jack","Jack"
"pc_table_regen","Pet Healing Table","This table allows you to heal your pets"

"pc_armor_legs_green","Druidic Greaves","Ancient Druidic greaves from a forgotten era."
"pc_armor_body_green","Druidic Armor","An ancient Druidic armor from a forgotten era."
"pc_armor_helmet_green","Druidic Helmet","An ancient Druidic helmet from a forgotten era."


"pc_drop_invincibility_necklace","Invincibility Necklace","Invincibility Necklace"
"pc_drop_perilous_necklace_copper","Copper Perilous Necklace","Perilous Necklace"
"pc_drop_perilous_necklace_silver","Silver Perilous Necklace","Perilous Necklace"
"pc_drop_perilous_necklace_gold","Golden Perilous Necklace","Perilous Necklace"
"pc_drop_safe_necklace_copper","Copper Safe Necklace","Safe Necklace"
"pc_drop_safe_necklace_silver","Silver Safe Necklace","Safe Necklace"
"pc_drop_safe_necklace_gold","Golden Safe Necklace","Safe Necklace"

"pc_drop_ring_endurance_iron","Iron Endurance Ring","Endurance Ring"
"pc_drop_ring_endurance_silver","Silver Endurance Ring","Endurance Ring"
"pc_drop_ring_endurance_gold","Golden Endurance Ring","Endurance Ring"

"pc_drop_ring_chest_iron","Iron Chest Ring","Chest Ring"
"pc_drop_ring_chest_silver","Silver Chest Ring","Chest Ring"
"pc_drop_ring_chest_gold","Golden Chest Ring","Chest Ring"

"pc_drop_ring_ore_iron","Iron Ore Ring","Ore Ring"
"pc_drop_ring_ore_silver","Silver Ore Ring","Ore Ring"
"pc_drop_ring_ore_gold","Golden Ore Ring","Ore Ring"


"pc_triggerable_pet_whistle","Flute of Taming","Allows you to give orders to your pet"

"pc_drop_artefact_fire_orb","Fire orb","A strange energy emerges from this orb"
"pc_drop_artefact_plant_orb","Plant orb","A strange energy emerges from this orb"
"pc_drop_artefact_shadow_orb","Shadow orb","A strange energy emerges from this orb"
"pc_drop_artefact_stone_orb","Stone orb","A strange energy emerges from this orb"
 
"pc_drop_alien_part_blood","Alien blood","Can be exchanged for weapons and ammunition, what a strange currency."
"pc_drop_alien_part_dart","Dart of Soulsucker","Can be exchanged for weapons and ammunition, what a strange currency."
"pc_drop_alien_part_fang","Fang of Brutor","Can be exchanged for weapons and ammunition, what a strange currency."
"pc_drop_alien_part_tail","Tail of Scavenger","Can be exchanged for weapons and ammunition, what a strange currency."
"pc_drop_alien_part_leg","Leg of Tripod","Can be exchanged for weapons and ammunition, what a strange currency."
"pc_drop_alien_part_brain","Brain of Mother brain","Can be exchanged for weapons and ammunition, what a strange currency."
 
"pc_drop_ammo_pistol","Pistol ammunition","An ammunition magazine for the pistol"
"pc_drop_ammo_shotgun","Shotgun shells","Shotgun shell"
"pc_drop_ammo_rifle","Rifle box ammunition","A box of ammunition for the rifle"
"pc_drop_ammo_submachine_gun","Submachine gun ammunition","An ammunition magazine for the submachine gun"
"pc_drop_ammo_rocket","Rocket","A rocket, do not leave it near a fire!"
"pc_drop_ammo_energy_blue","Energy blue battery","An energy battery with significant firepower."
"pc_drop_ammo_energy_green","Energy green battery","An energy battery with low firepower."
"pc_drop_ammo_energy_red","Energy red battery","An energy battery with deadly firepower!"
 
"pc_submachine_gun1","Submachine gun","A firearm with a high rate of fire."
"pc_riffle1","Rifle","An assault rifle: effective, accurate, deadly."
"pc_gun_revolver","Revolver","All you have to do now is find a cowboy hat!"
"pc_gun_semi_auto","Semi-automatic pistol","A semi-automatic pistol."
"pc_shotgun1","Shotgun","A shotgun. Deadly at short range!"
"pc_rocket_launcher","Rocket launcher","Some have tried the bunny jump with this rocket launcher, they bitterly regretted this decision."
 
"pc_assault_riffle_tech","The Eraser","An assault rifle using blue energy batteries as ammunition, the ultimate weapon!"
"pc_gun_green_laser","P-400","A laser gun using green energy batteries as ammunition"
"pc_gun_blue_laser","P-401","A laser gun using blue energy batteries as ammunition"
"pc_gun_pump_fire","Toast maker","Burn them all!"
"pc_gun_steampunk_electric","Executionner","Unleash the electric power on your enemies!"

"pc_triggerable_alien_teleporter","Alien Teleporter","Teleport to the alien outpost"

"pc_triggerable_monster_seal1", "Transformation Seal lv1", "Allows you to transform yourself by sealing the soul of a monster"
"pc_triggerable_monster_seal2", "Transformation Seal lv2", "Allows you to transform yourself by sealing the soul of a monster"
"pc_triggerable_monster_seal3", "Transformation Seal lv3", "Allows you to transform yourself by sealing the soul of a monster"
"pc_triggerable_monster_seal4", "Transformation Seal lv4", "Allows you to transform yourself by sealing the soul of a monster"

"pc_armor_mask_invisible", "Invisible Helmet", "Should be used on the vanilla helmet slot"

"pc_drop_hammer_bronze", "Bronze Hammer", "Used to upgrade your anvil"
"pc_drop_hammer_iron", "Iron Hammer", "Used to upgrade your anvil"
"pc_drop_hammer_steel", "Steel Hammer", "Used to upgrade your anvil"
"pc_drop_hammer_silver", "Silver Hammer", "Used to upgrade your anvil"
"pc_drop_hammer_gold", "Gold Hammer", "Used to upgrade your anvil"

"pc_drop_shadow_armor", "Shadow Armor", "The legendary shadow armor"
"pc_drop_shadow_armor_soul", "Shadow Heart", "Contains the soul of the shadow armor. Seal it with the transformation table"
"pc_drop_shadow_armor_helmet", "Shadow Armor Helmet", "Used to assemble the shadow armor"
"pc_drop_shadow_armor_chest", "Shadow Armor Chest", "Used to assemble the shadow armor"
"pc_drop_shadow_armor_greaves", "Shadow Armor Greaves", "Used to assemble the shadow armor"
"pc_drop_shadow_armor_gloves", "Shadow Armor Gloves", "Used to assemble the shadow armor"
"pc_drop_shadow_armor_sword", "Shadow Armor Sword", "Used to assemble the shadow armor"

"pc_drop_small_crystal_castle", "Stone Crystal", "Teleport you to a hidden dungeon"
"pc_drop_small_crystal_ice", "Ice Crystal", "Teleport you to a hidden dungeon"
"pc_drop_small_crystal_forest", "Leaf Crystal", "Teleport you to a hidden dungeon"
"pc_drop_small_crystal_shadow", "Shadow Crystal", "Teleport you to a hidden dungeon"
"pc_drop_small_crystal_hell", "Fire Crystal", "Teleport you to a hidden dungeon"

"pc_block_sand_column_center", "Sand Column Center", "Part of a column of sand"
"pc_block_sand_column_center2", "Sand Column Center", "Part of a column of sand"
"pc_block_sand_column_top", "Sand Column Top", "Part of a column of sand"
"pc_block_sand_column_bottom", "Sand Column Bottom", "Part of a column of sand"

"pc_block_sand_columnbig_centerl", "Big Sand Column Center Left", "Part of a large column of sand"
"pc_block_sand_columnbig_centerr", "Big Sand Column Center Right", "Part of a large column of sand"
"pc_block_sand_columnbig_topl", "Big Sand Column Top Left", "Part of a large column of sand"
"pc_block_sand_columnbig_topr", "Big Sand Column Top Right", "Part of a large column of sand"
"pc_block_sand_columnbig_bottoml", "Big Sand Column Bottom Left", "Part of a large column of sand"
"pc_block_sand_columnbig_bottomr", "Big Sand Column Bottom Right", "Part of a large column of sand"

"pc_block_castle_column_center1", "Column Center", "Part of a column"
"pc_block_castle_column_center2", "Column Center", "Part of a column"
"pc_block_castle_column_top", "Column Top", "Part of a column"
"pc_block_castle_column_bottom", "Column Bottom", "Part of a column"

"pc_block_castle_columnbig_centerl", "Big Column Center Left", "Part of a large column"
"pc_block_castle_columnbig_centerr", "Big Column Center Right", "Part of a large column"
"pc_block_castle_columnbig_topl", "Big Column Top Left", "Part of a large column"
"pc_block_castle_columnbig_topr", "Big Column Top Right", "Part of a large column"
"pc_block_castle_columnbig_bottoml", "Big Column Bottom Left", "Part of a large column"
"pc_block_castle_columnbig_bottomr", "Big Column Bottom Right", "Part of a large column"

"pc_staff_magic_fire1_simple", "Novice Firebolt Scepter", " "
"pc_staff_magic_fire1b", "Novice Firefall Scepter", " "
"pc_staff_magic_fire1c", "Novice Fire rain Scepter", " "
"pc_staff_magic_fire1d", "Novice Fireball Scepter", " "
"pc_staff_magic_fire1e", "Novice Fire snake Scepter", " "
"pc_staff_magic_fire2_simple", "Firebolt Scepter", " "
"pc_staff_magic_fire2b", "Firefall Scepter", " "
"pc_staff_magic_fire2c", "Fire rain Scepter", " "
"pc_staff_magic_fire2d", "Fireball Scepter", " ",
"pc_staff_magic_fire2e", "Fire snake Scepter", " "

"pc_staff_magic_ice1_simple", "Novice Frostbolt Scepter", " "
"pc_staff_magic_ice1b", "Novice Ice torrent Scepter", " "
"pc_staff_magic_ice1c", "Novice Frost spike Scepter", " "
"pc_staff_magic_ice1d", "Novice Frost fall Scepter", " "
"pc_staff_magic_ice2_simple", "Ice rain Scepter", " "
"pc_staff_magic_ice2b", "Frost fall Scepter", " "
"pc_staff_magic_ice2c", "Frostbolt Scepter", " "
"pc_staff_magic_ice2d", "Ice fall Scepter", " "
"pc_staff_magic_ice2e", "Ice torrent Scepter", " "
"pc_staff_magic_ice2f", "Ice spike Scepter", " "

"pc_staff_magic_elec1_simple", "Novice Ball Lightning Scepter", " "
"pc_staff_magic_elec1b", "Novice Sparking trace Scepter", " "
"pc_staff_magic_elec1c", "Lightning Spike Scepter", " "
"pc_staff_magic_elec1d", "Lightning Arrow Scepter", " "
"pc_staff_magic_elec1e", "Thunderbolt spark Scepter", " "

"pc_staff_magic_elec2_simple", "Ball Lightning Scepter", " "
"pc_staff_magic_elec2b", "Thunderbolt Scepter", " "
"pc_staff_magic_elec2c", "Sparking Trace Scepter", " "
"pc_staff_magic_elec2d", "Sparking tracer fall Scepter", " "

"pc_staff_magic_stone1_simple", "Rockburst Scepter", " "
"pc_staff_magic_stone1b", "Rise of the Earth Scepter", " "
"pc_staff_magic_stone2_simple", "Bones of the Earth Scepter", " "
"pc_staff_magic_stone2b", "Wrath of the Earth Scepter", " "
"pc_staff_magic_stone2c", "Tantrum of the Earth Scepter", " "

"pc_staff_magic_light1_simple", "Novice Divine Ray Scepter", " "
"pc_staff_magic_light2_simple", "Divine Ray Scepter", " "
"pc_staff_magic_light2b", "Divine BladeFall Scepter", " "

"pc_staff_magic_wooden", "Expel Scepter", " "

"pc_drop_blueprint_arcana", "Arcana Blueprint", "Arcana Blueprint"
"pc_drop_blueprint_sun", "Sun Blueprint", "Sun Blueprint"
"pc_drop_blueprint_meteor", "Meteor Blueprint", "Meteor Blueprint"




