"pc_armor_legs_default","블랙 슈트 하의","EX4000 우주선을 살 때 아낌없이 제공된 저렴한 우주복하의."
"pc_food_pumpkin","호박","지구에서 우리는 일년에 한번, 축하하는 의미로 호박을 비워내는 작업을 해요."
"pc_food_radish","순무","딱딱하지만 달달한 순무"
"pc_food_tomato","토마토","즙이 많은 토마토"
"pc_food_yellow_pepper","파프리카","노란 파프리카로 새로운 조리법 만들어 보세요!"
"pc_food_zucchini","주키니","맛있는 주키니."
"pc_caveplant_glow_flower","동굴의 꽃","동굴에서 피어오르는 꽃."
"pc_arctic_flower","북극 꽃","이것의 강인함은 가장 강한 추위에도 살아남게 해준다."
"pc_cutting_flower","칼날 꽃","꽃잎이 뾰족한 꽃. 조심해!"
"pc_ice_flower","얼음 꽃","추운 곳에서만 자라는 꽃."
"pc_ice_lotus_flower","얼음 연꽃","빙하에서만 자라는 장엄한 연꽃."
"pc_winter_flower","겨울 꽃","겨울에만 자라는 꽃."
"pc_bloody_cupola_flower","블러디 큐폴라","밤의 생물들이 흘린 피가 키워낸, 핏빛 꽃잎이 있는 꽃."
"pc_blue_flower","파란 꽃","청량한 파란 꽃."
"pc_brain_flower","뇌 꽃","이 꽃은 전반적인 무늬가 뇌처럼 보인다."
"pc_butterfly_flower","나비 꽃","이 꽃은 아름다운 나비처럼 보인다."
"pc_buttons_flower","단추 꽃","이 꽃의 은은한 향기를 맡으면, 여러분은 갑자기 더 건강해진다는 것을 느낍니다."
"pc_caly_flower","칼리플라워","촉매제로 사용되는 작은 꽃."
"pc_green_flower","초록 꽃","아름다운 초록 꽃."
"pc_gum_flower","츄잉검 꽃","츄잉검 처럼 보이는 꽃."
"pc_heart_flower","하트 꽃","하트모양으로 피어난 꽃."
"pc_lily_of_the_valley_flower","계곡의 릴리","봄의 상징으로 피어난 꽃."
"pc_orange_flower","귤색 꽃","상큼한 귤색 꽃."
"pc_orange_tulip_flower","귤색 튤립","상큼한 귤색 튤립."
"pc_phenix_flower","피닉스 꽃","그것의 모양은 유명한 신화적인 생물체를 연상시킨다."
"pc_purple_flower","보라 꽃","유혹적인 보라 꽃."
"pc_rainbow_flower","무지개 꽃","꽃잎이 화려한 무지개를 형성하는 꽃."
"pc_red_flower","빨간 꽃","매혹적인 빨간 꽃."
"pc_shuriken_flower","표창 꽃","그것의 모양은 그림자 전사들 사이에서 매우 흔한 무기를 연상시킨다."
"pc_smiley_flower","웃음 꽃","꽃잎이 미소 짓는 꽃."
"pc_sun_lotus_flower","태양 연꽃","멋진 연꽃."
"pc_tri_flower","삼각 꽃","꽃잎이 삼각형인 꽃, 포션 재료."
"pc_violet_flower","바이올렛","아름답게 피어난 바이올렛 한송이"
"pc_yellow_flower","노란 꽃","청순한 노란 꽃"
"pc_yellow_tulip_flower","노란 튤립","청순한 노란 튤립"
"pc_mush_big_blue","큰 파란 버섯","커다란 푸른색 버섯."
"pc_mush_little_blue","작은 파란 버섯","작은 파란색 버섯."
"pc_mush_big_blueglowing","큰 빛나는 파란 버섯","커다란 파란색의 빛나는 버섯."
"pc_mush_little_blueglowing","작은 빛나는 파란 버섯","작은 파란색의 빛나는 버섯."
"pc_mush_big_green","큰 초록 버섯","커다란 초록색 버섯."
"pc_mush_little_green","작은 초록 버섯","작은 초록색 버섯."
"pc_mush_big_greenglowing","큰 빛나는 초록 버섯","커다란 초록색의 빛나는 버섯."
"pc_mush_little_greenglowing","작은 빛나는 초록 버섯","작은 초록색의 빛나는 버섯."
"pc_mush_big_red","큰 빨강 버섯","커다란 빨강색 버섯."
"pc_mush_little_red","작은 빨강 버섯","작은 빨강색 버섯."
"pc_mush_big_orange","큰 빛나는 빨강 버섯","커다란 빨강색의 빛나는 버섯."
"pc_mush_little_orange","작은 빛나는 빨강 버섯","작은 빨강색의 빛나는 버섯."
"pc_mush_orange","귤색 버섯","귤색의 버섯."
"pc_mush_boletus","귤색 버섯","귤색의 버섯."
"pc_mush_orange_boletus","귤색 버섯","귤색의 버섯."
"pc_mush_morel","곰보버섯","곰보버섯, 먹을수 있는 버섯. 인게임에서 먹을수 없다."
"pc_mush_ice","얼음 버섯","얼음 버섯."
"pc_mush_gold","황금 버섯","황금빛 버섯."
"pc_mush_jelly","젤리 버섯","젤라틴 질감을 가진 버섯."
"pc_mush_lava","용암 버섯","용암 근처에서 자라는 버섯."
"pc_mush_chanterelle","살구버섯","식용버섯의 일종, 살구 버섯. 인게임에서 먹을수 없다."
"pc_mush_blue_chanterelle","파란 살구버섯","파란 살구버섯."
"pc_mush_copper","구리 버섯","구릿빛깔의 버섯"
"pc_mush_long","키가 큰 버섯","늘어진 버섯."
"pc_mush_trumpet_of_death","죽음의 트럼펫","지옥에서 발견한 버섯, 먹을 수 없다."
"pc_chest_wood","나무 상자","단순하게 만들어진 나무 상자."
"pc_chest_iron","철 상자","튼튼한 철 상자."
"pc_chest_silver","은 상자","멋진 은상자!"
"pc_chest_gold","황금 상자","오직 가장 위대한 보물들만이 이 단단한 금 상자 안에 있을 수 있다."
"pc_chest_mimic","미믹상자","상자의 움직임을 본 것 같아요. 몬스터일수도…"
,,
"pc_drop_bar_zinc","아연 주괴","아연 주괴"
"pc_drop_butterfly_gem","나비 보석","나비 보석"
"pc_drop_creep_blood","크립 피 플라스크","크립 피 플라스크."
"pc_drop_easter_egg","이상한 달걀","카리스마 +15, 몬스터가 당신에게 쉽게 반한다."
"pc_drop_lava_heart","용암 심장","용암 심장, 지옥의 몬스터를 잡으면 나온다. 조합재료."
"pc_drop_life_gem1","생명석(소)","생명력 보석 Level 1."
"pc_drop_life_gem2","생명석(중)","생명력 보석 Level 2."
"pc_drop_life_gem3","생명석(대)","생명력 보석 Level 3."
"pc_drop_ring_bronze","청동 반지","청동 반지."
"pc_drop_ring_copper","구리 반지","구리 반지."
"pc_drop_ring_gold","황금 반지","황금 반지."
"pc_drop_ring_iron","철 반지","철 반지."
"pc_drop_ring_silver","순은 반지","순은 반지."
"pc_drop_ring_steel","강철 반지","강철 반지."
"pc_drop_ring_tin","주석 반지","주석 반지."
"pc_drop_royalstone","왕의 돌","왕의 돌."
"pc_drop_scorpion_tail","전갈 꼬리","전갈 꼬리."
"pc_drop_soul_necklace","영혼 목걸이","영혼 목걸이."
"pc_drop_icarus_necklace","이카로스 목걸이","이카로스 목걸이."
"pc_drop_stamina_gem1","스태미나석(소)","스태미나 보석 Level 1."
"pc_drop_stamina_gem2","스태미나석(중)","스태미나 보석 Level 2."
"pc_drop_stamina_gem3","스태미나석(대)","스태미나 보석 Level 3."
"pc_drop_sulfur","황","취급주의, 폭탄의 재료."
"pc_drop_wood_mystic","신비한 목재","신비한 목재."
,,
"pc_food_amond","아몬드","아몬드."
"pc_food_haricot_vert","녹색의 까치콩","녹색의 까치콩."
"pc_food_slime_icecream","슬라임 아이스크림","슬라임 아이스크림"
"pc_food_zombie_meat","좀비 고기","좀비 고기, 좀비가 된다."
,,
"pc_sword_phenix","피닉스 검","피닉스의 영혼을 담고 있다."
,,
"pc_drop_fire_orb","화염 구체","화염 구체."
"pc_chest_fire","화염 상자","화염 상자."
,,
"pc_companion_orb_necro","네크로맨서 구체","장비할 수 있는 동반자 구체\n적을 쏴죽일수 있다."
"pc_grenade_banana_bomb","바나나 폭탄","주의! 강력한 폭발력. 지형을 파괴하고 몬스터에게 데미지를 준다."
"pc_grenade_base","대형 폭탄","대형 폭탄. 지형을 파괴하고 몬스터에게 데미지를 준다."
"pc_grenade_base_small","소형 폭탄","소형 폭탄. 지형을 파괴하고 몬스터에게 데미지를 준다."
,,
"pc_slime_ball","슬라임 공","슬라임 공."
"pc_wisp_ball","위습 공","위습 공."
"pc_zombi_ball","좀비 공","좀비 공."
"pc_bouncing_ball","튀는 공","튀는 공."
"pc_antigravity_ball","부양 공","주의! 공이 하늘로 올라갑니다."
"pc_lightweight_ball","경량화 공","경량화 공."
"pc_gold_ball","황금 공","황금 공."
"pc_cannonball","캐논 공","캐논 공."
,,
"pc_catch_gem","영혼석 lv1","몬스터의 영혼을 사로잡는 도구."
"pc_catch_gem2","영혼석 lv2","몬스터의 영혼을 사로잡는 도구."
"pc_catch_gem3","영혼석 lv3","몬스터의 영혼을 사로잡는 도구."
"pc_catch_gem4","영혼석 lv4","몬스터의 영혼을 사로잡는 도구."
"pc_catch_gem5","영혼석 lv5","몬스터의 영혼을 사로잡는 도구."
"pc_catch_gem6","영혼석 lv6","몬스터의 영혼을 사로잡는 도구."
"pc_catch_gem7","영혼석 lv7","몬스터의 영혼을 사로잡는 도구."
"pc_catch_gem8","영혼석 lv8","몬스터의 영혼을 사로잡는 도구."
"pc_catch_gem9","영혼석 lv9","몬스터의 영혼을 사로잡는 도구."
,,
"pc_armor_devourer_mask","마스크","디바우러 마스크."
"pc_armor_ghost_mask","마스크","유령 마스크."
,,
,,
"pc_drop_cactus_part","선인장 조각","선인장 한 조각."
"pc_brick_cactus1","선인장 블록","선인장 한 블록."
"pc_cactus_door","선인장 문","선인장 문."
"pc_cactus_table","선인장 식탁","선인장 식탁"
"pc_cactus_chair1","간단한 선인장 의자","간단하게 만든 선인장 의자."
"pc_cactus_armchair1","정교한 선인장 의자","더 정교한 선인장 의자."
"pc_cactus_armchair2","간단한 선인장 팔걸이 의자","간단하게 만든 선인장 팔걸이 의자"
"pc_cactus_armchair3","끈적끈적한 선인장 팔걸이의자","앉으면 끈적끈적합니다. 끈적끈적한 선인장 팔걸이의자니까요."
"pc_cactus_wardrobe1","선인장 옷장","가시에 옷을 걸어보세요. 편안합니다. 선인장 옷장."
"pc_cactus_wardrobe2","큰 선인장 옷장","큰 선인장 옷장."
"pc_cactus_lamp1","선인장 램프","선인장 꽃으로 만든 램프."
"pc_cactus_chandelier1","선인장 샹들리에","선인장 꽃으로 만든 샹들리에."
"pc_cactus_bed1","선인장 침대","따끔한 선인장 침대."
"pc_cactus_sofa1","선인장 소파","지압을 해주는 선인장 소파."
"pc_cactus_craft_table","선인장 작업대","선인장 가구를 만들 수 있는 작업대."
,,
"pc_block_hellrock1","지옥석","지옥을 감싸는 블록."
,,
"pc_brick_castle1","성벽 벽돌","성벽 벽돌."
,,
"pc_brick_castle2","성벽 벽돌","성벽 벽돌."
"pc_brick_castle3","성벽 벽돌","성벽 벽돌."
"pc_brick_castle4","성벽 벽돌","성벽 벽돌."
,,
"pc_brick_clay1","점토 벽돌","점토 벽돌."
"pc_brick_clay2","점토 벽돌","점토 벽돌."
"pc_brick_clay3","점토 벽돌","점토 벽돌."
"pc_brick_clay4","점토 벽돌","점토 벽돌."
,,
"pc_brick_ice","얼음 벽돌","얼음 벽돌."
"pc_block_ice","얼음 블록","얼음 블록."
"pc_block_ice2","얼음 블록","얼음 블록."
"pc_block_ice3","얼음 블록","얼음 블록."
,,
"pc_brick_prison1","독 벽돌","독으로 만든 벽돌."
"pc_brick_prison2","독 벽돌","독으로 만든 벽돌."
,,
"pc_brick_sand1","모래 벽돌","모래 벽돌."
"pc_brick_sand2","모래 벽돌","모래 벽돌."
"pc_brick_sand3","모래 벽돌","모래 벽돌."
"pc_brick_sand4","모래 벽돌","모래 벽돌."
,,
"pc_block_slime","슬라임 블록","슬라임 블록."
"pc_block_slime2","슬라임 블록","슬라임 블록."
"pc_block_slime3","슬라임 블록","슬라임 블록."
"pc_block_slime4","슬라임 블록","슬라임 블록."
,,
,,
"pc_block_board_1","나무 패널","나무 패널."
"pc_block_board_2","나무 패널","나무 패널."
"pc_block_board_3","나무 패널","나무 패널."
"pc_block_wood_pillar","나무 기둥","나무로 만든 기둥."
"pc_block_roof","나무 지붕 타일","나무로 만든 지붕."
"pc_block_straw_roof","짚 지붕 타일","짚으로 만든 지붕."
,,
"pc_block_dirt","흙","흙 블록."
"pc_block_sand","모래","모래 블록."
"pc_block_snow","눈","눈 블록."
"pc_block_ash","재","재 블록."
"pc_block_flesh1","살덩이 블록","살덩이 블록."
"pc_block_flesh2","살덩이 블록","살덩이 블록."
"pc_block_flesh3","살덩이 블록","살덩이 블록."
"pc_block_flesh4","살덩이 블록","살덩이 블록."
"pc_block_flesh5","살덩이 블록","살덩이 블록."
"pc_block_flesh6","살덩이 블록","살덩이 블록."
"pc_block_flesh7","살덩이 블록","살덩이 블록."
"pc_block_flesh8","살덩이 블록","살덩이 블록."
,,
"pc_block_cross_grid_1","나무 격자 블록","나무 격자 블록."
"pc_block_cross_grid_metal","금속 격자 블록","금속 격자 블록."
"pc_block_wood_fence1","나무 울타리","나무 울타리 블록."
"pc_block_wood_fence2","나무 울타리","나무 울타리 블록."
"pc_block_rock1","바위 블록","바위 블록."
"pc_block_glass","유리 블록","빛이 통과할 수 있는 유리 블록."
"pc_block_window","유리창 블록","빛이 통과할 수 있는 유리창 블록."
,,
"pc_block_aztec_1","아즈텍 바위","아즈텍 바위."
"pc_block_aztec_2","아즈텍 보","아즈텍 보."
"pc_block_aztec_3","아즈텍 기둥 상단","아즈텍 기둥 상단."
"pc_block_aztec_4","아즈텍 기둥 중단","아즈텍 기둥 중단."
"pc_block_aztec_5","아즈텍 기둥 하단","아즈텍 기둥 하단."
"pc_block_aztec_6","아즈텍 장식 블록","아즈텍 장식 블록."
"pc_block_aztec_7","아즈텍 석재 블록","아즈텍 석재 블록."
"pc_block_aztec_8","아즈텍 석재 블록","아즈텍 석재 블록."
,,
"pc_block_crimson_1","진홍색 타일","진홍색 타일."
"pc_block_crimson_2","진홍색 지붕 타일","진홍색 지붕 타일."
"pc_block_crimson_3","진홍색 보석 블록","진홍색 보석 블록."
"pc_block_crimson_4","진홍색 채색 블록","진홍색 채색 블록."
"pc_block_crimson_5","진홍색 타일","진홍색 타일."
"pc_block_crimson_6","진홍색 녹슨 패널","진홍색 녹슨 패널."
"pc_block_crimson_7","진홍색 녹슨 패널","진홍색 녹슨 패널."
"pc_block_crimson_8","진홍색 벽 블록","진홍색 벽 블록."
"pc_block_crimson_9","진홍색 기둥","진홍색 기둥."
"pc_block_crimson_10","진홍색 스파이크","진홍색 스파이크."
,,
"pc_block_futuresteel_3","미래의 강철 태양 타일","미래의 강철 태양 타일."
"pc_block_futuresteel_5","미래의 강철 플랫폼","미래의 강철 플랫폼."
"pc_block_futuresteel_7","미래의 강철 코일","미래의 강철 코일."
"pc_block_futuresteel_8","미래의 강철 에너지 블록","미래의 강철 에너지 블록."
"pc_block_futuresteel_9","미래의 강철 글라스 패널","미래의 강철 글라스 패널."
"pc_block_futuresteel_10","미래의 강철 CPU","미래의 강철 CPU."
"pc_block_futuresteel_11","미래의 강철 에너지 패널","미래의 강철 에너지 패널."
"pc_block_futuresteel_12","미래의 강철 데이터 기둥","미래의 강철 데이터 기둥."
"pc_block_futuresteel_13","미래의 강판 슬래브","미래의 강판 슬래브."
"pc_block_futuresteel_14","미래의 강철 회로","미래의 강철 회로."
"pc_block_futuresteel_15","미래의 강철 네온 블록","미래의 강철 네온 블록."
"pc_block_futuresteel_16","미래의 강철 에너지 슬래브","미래의 강철 에너지 슬래브."
"pc_block_futuresteel_17","미래의 강철 에너지 필러","미래의 강철 에너지 필러."
"pc_block_futuresteel_18","미래의 강철 패널","미래의 강철 패널."
"pc_block_futuresteel_19","미래의 강철 타일","미래의 강철 타일."
"pc_block_futuresteel_20","미래의 강철 파이프","미래의 강철 파이프."
"pc_block_futuresteel_21","미래의 강철 지붕 타일","미래의 강철 지붕 타일."
"pc_block_futuresteel_22","미래의 강철 지붕 갑옷","미래의 강철 지붕 갑옷."
"pc_block_futuresteel_23","미래의 철망","미래의 철망."
"pc_block_futuresteel_24","미래의 강철 데이터 슬래브","미래의 강철 데이터 슬래브."
,,
"pc_block_military_1","군용 블록","군용 블록."
"pc_block_military_2","군용 구역 블록","군용 구역 블록."
"pc_block_military_3","군용 벽돌","군용 벽돌."
"pc_block_military_4","군용 타일","군용 타일."
"pc_block_military_5","군용 호일","군용 호일."
"pc_block_military_6","군용 기와","군용 기와."
"pc_block_military_7","군용 철조망","군용 철조망."
"pc_block_military_8","군용 빔","군용 빔."
"pc_block_military_9","군용 안내 타일","군용 안내 타일."
"pc_block_military_10","군용 시멘트 블록","군용 시멘트 블록."
"pc_block_military_11","군용 시멘트 타일","군용 시멘트 타일."
"pc_block_military_12","군용 강화 블록","군용 강화 블록."
,,
"pc_block_modern_1","모던 그린 타일","모던 그린 타일."
"pc_block_modern_2","모던 빨간색 패널","모던 빨간색 패널."
"pc_block_modern_3","모던 콘크리트 블록","모던 콘크리트 블록."
"pc_block_modern_4","모던 유리 패널","모던 유리 패널."
"pc_block_modern_5","모던 지붕 기와","모던 지붕 기와."
"pc_block_modern_6","모던 점토 벽돌","모던 점토 벽돌."
"pc_block_modern_7","모던 슬래브","모던 슬래브."
"pc_block_modern_8","현대 시멘트 벽돌","현대 시멘트 벽돌."
"pc_block_modern_9","현대 시멘트 블록","현대 시멘트 블록."
"pc_block_modern_10","현대 목재 타일","현대 목재 타일."
,,
"pc_block_obsidian_1","흑요석 기둥","흑요석 기둥."
"pc_block_obsidian_2","흑요석 황금 슬래브","흑요석 황금 슬래브."
"pc_block_obsidian_3","흑요석 눈금 블록","흑요석 눈금 블록."
"pc_block_obsidian_4","흑요석 프리즘 블록","흑요석 프리즘 블록."
"pc_block_obsidian_5","흑요석 벽돌","흑요석 벽돌."
"pc_block_obsidian_6","흑요석 타일","흑요석 타일."
"pc_block_obsidian_7","흑요석 웨이브 블록","흑요석 웨이브 블록."
"pc_block_obsidian_8","흑요석 장식 블록","흑요석 장식 블록."
"pc_block_obsidian_9","흑요석 화염 블록","흑요석 화염 블록."
"pc_block_obsidian_10","흑요석 황금 보","흑요석 황금 보."
"pc_block_obsidian_11","흑요석 기둥","흑요석 기둥."
,,
"pc_block_pirate_1","해적 벽","해적 벽."
"pc_block_pirate_2","해적 바닥","해적 바닥."
"pc_block_pirate_3","해적 마스트","해적 마스트."
"pc_block_pirate_4","해적 포틀","해적 포틀."
"pc_block_pirate_5","해적 나무 기와","해적 나무 기와."
"pc_block_pirate_6","해적 보","해적 보."
"pc_block_pirate_7","해적 마스트 베이스","해적 마스트 베이스."
,,
"pc_block_roman_1","로마 목판","로마 목판"
"pc_block_roman_2","로마 진흙 타일","로마 진흙 타일"
"pc_block_roman_3","로마 화려한 대리석","로마 화려한 대리석"
"pc_block_roman_4","로마 화강암","로마 화강암"
"pc_block_roman_5","로마 타일","로마 타일"
"pc_block_roman_6","로마 황금 벽돌","로마 황금 벽돌"
"pc_block_roman_7","로마 점토 벽돌","로마 점토 벽돌"
"pc_block_roman_8","로마 벽돌","로마 벽돌"
"pc_block_roman_9","로마 화려한 벽돌","로마 화려한 벽돌"
"pc_block_roman_10","로마 금주탑","로마 금주탑"
"pc_block_roman_11","로마 주석탑","로마 주석탑"
"pc_block_roman_12","로마 시대의 화려한 기둥","로마 시대의 화려한 기둥"
"pc_block_roman_13","로마 기둥","로마 기둥"
"pc_block_roman_14","로마의 황금 기둥 베이스","로마의 황금 기둥 베이스"
"pc_block_roman_15","로마 기둥 베이스","로마 기둥 베이스"
"pc_block_stone_pillar","로마 돌로 만든 기둥","로마 돌로 만든 기둥"
,,
"pc_block_royal_1","왕립 상아 벽돌","왕립 상아 벽돌"
"pc_block_royal_2","왕가 기와","왕가 기와"
"pc_block_royal_3","왕실 태피스트리","왕실 태피스트리"
"pc_block_royal_4","왕실 실크 커튼","왕실 실크 커튼"
"pc_block_royal_5","왕실 대리석 타일","왕실 대리석 타일"
"pc_block_royal_6","왕실 돌 타일","왕실 돌 타일"
"pc_block_royal_7","왕립 석판","왕립 석판"
"pc_block_royal_8","왕실 금 벽돌","왕실 금 벽돌"
"pc_block_royal_9","왕립","왕립"
"pc_block_royal_10","왕립 벽돌","왕립 벽돌"
,,
"pc_block_spacecowboy_1","스페이스 세룬 환기구","스페이스 세룬 환기구"
"pc_block_spacecowboy_2","스페이스 세룬 파이프","스페이스 세룬 파이프"
"pc_block_spacecowboy_3","스페이스 세단 그리드","스페이스 세단 그리드"
"pc_block_spacecowboy_4","스페이스 살롱 유리 블록","스페이스 살롱 유리 블록"
"pc_block_spacecowboy_5","스페이스 세단 타일","스페이스 세단 타일"
"pc_block_spacecowboy_6","스페이스 세룬 블록","스페이스 세룬 블록"
"pc_block_spacecowboy_7","스페이스 살롱 슬래브","스페이스 살롱 슬래브"
"pc_block_spacecowboy_8","스페이스 세단 타일","스페이스 세단 타일"
"pc_block_spacecowboy_9","스페이스 세단 지붕 타일","스페이스 세단 지붕 타일"
,,
"pc_block_steampunk_1","스팀펑크 블록","스팀펑크 블록"
"pc_block_steampunk_2","스팀펑크 루프 타일","스팀펑크 루프 타일"
"pc_block_steampunk_3","스팀펑크 가드레일","스팀펑크 가드레일"
"pc_block_steampunk_4","스팀펑크 패딩 타일","스팀펑크 패딩 타일"
"pc_block_steampunk_5","스팀펑크 슬래브","스팀펑크 슬래브"
"pc_block_steampunk_6","스팀펑크 타일","스팀펑크 타일"
,,
"pc_block_stoneage_1","석기암","석기암"
"pc_block_stoneage_2","석기 잎","석기 잎"
"pc_block_stoneage_3","석기 슬래브","석기 슬래브"
"pc_block_stoneage_4","석기 석, 자갈","석기 석, 자갈"
"pc_block_stoneage_5","석기 석, 돌멩이","석기 석, 돌멩이"
"pc_block_stoneage_6","석기 블록","석기 블록"
,,
"pc_rune_agility1","민첩 룬","방어구:회피율 증가\n무기: 극대화 시 추가 피해"
"pc_rune_agility2","민첩 룬","방어구:회피율 증가\n무기: 극대화 시 추가 피해"
"pc_rune_agility3","민첩 룬","방어구:회피율 증가\n무기: 극대화 시 추가 피해"
"pc_rune_agility4","민첩 룬","방어구:회피율 증가\n무기: 극대화 시 추가 피해"
"pc_rune_agility5","민첩 룬","방어구:회피율 증가\n무기: 극대화 시 추가 피해"
"pc_rune_agility6","민첩 룬","방어구:회피율 증가\n무기: 극대화 시 추가 피해"
"pc_rune_agility7","민첩 룬","방어구:회피율 증가\n무기: 극대화 시 추가 피해"
"pc_rune_burn1","발화 룬","방어구:화상 저항\n무기: 화상 부여"
"pc_rune_burn2","발화 룬","방어구:화상 저항\n무기: 화상 부여"
"pc_rune_burn3","발화 룬","방어구:화상 저항\n무기: 화상 부여"
"pc_rune_burn4","발화 룬","방어구:화상 저항\n무기: 화상 부여"
"pc_rune_burn5","발화 룬","방어구:화상 저항\n무기: 화상 부여"
"pc_rune_burn6","발화 룬","방어구:화상 저항\n무기: 화상 부여"
"pc_rune_burn7","발화 룬","방어구:화상 저항\n무기: 화상 부여"
"pc_rune_chicken1","치킨 룬","방어구:피격시 일정 확률로 닭 소환\n무기: 공격시 일정 확률로 닭 소환"
"pc_rune_chicken2","치킨 룬","방어구:피격시 일정 확률로 닭 소환\n무기: 공격시 일정 확률로 닭 소환"
"pc_rune_chicken3","치킨 룬","방어구:피격시 일정 확률로 닭 소환\n무기: 공격시 일정 확률로 닭 소환"
"pc_rune_chicken4","치킨 룬","방어구:피격시 일정 확률로 닭 소환\n무기: 공격시 일정 확률로 닭 소환"
"pc_rune_chicken5","치킨 룬","방어구:피격시 일정 확률로 닭 소환\n무기: 공격시 일정 확률로 닭 소환"
"pc_rune_chicken6","치킨 룬","방어구:피격시 일정 확률로 닭 소환\n무기: 공격시 일정 확률로 닭 소환"
"pc_rune_chicken7","치킨 룬","방어구:피격시 일정 확률로 닭 소환\n무기: 공격시 일정 확률로 닭 소환"
"pc_rune_critical1","치명 룬","방어구:극대화 공격을 받지 않음\n무기: 극대화율 증가"
"pc_rune_critical2","치명 룬","방어구:극대화 공격을 받지 않음\n무기: 극대화율 증가"
"pc_rune_critical3","치명 룬","방어구:극대화 공격을 받지 않음\n무기: 극대화율 증가"
"pc_rune_critical4","치명 룬","방어구:극대화 공격을 받지 않음\n무기: 극대화율 증가"
"pc_rune_critical5","치명 룬","방어구:극대화 공격을 받지 않음\n무기: 극대화율 증가"
"pc_rune_critical6","치명 룬","방어구:극대화 공격을 받지 않음\n무기: 극대화율 증가"
"pc_rune_critical7","치명 룬","방어구:극대화 공격을 받지 않음\n무기: 극대화율 증가"
"pc_rune_cut1","절단 룬","방어구:베기 저항\n무기: 베기 피해량 증가"
"pc_rune_cut2","절단 룬","방어구:베기 저항\n무기: 베기 피해량 증가"
"pc_rune_cut3","절단 룬","방어구:베기 저항\n무기: 베기 피해량 증가"
"pc_rune_cut4","절단 룬","방어구:베기 저항\n무기: 베기 피해량 증가"
"pc_rune_cut5","절단 룬","방어구:베기 저항\n무기: 베기 피해량 증가"
"pc_rune_cut6","절단 룬","방어구:베기 저항\n무기: 베기 피해량 증가"
"pc_rune_cut7","절단 룬","방어구:베기 저항\n무기: 베기 피해량 증가"
"pc_rune_elemental1","속성 룬","방어구:속성 공격 피해량 감소\n무기: 속성 공격 피해 증가"
"pc_rune_elemental2","속성 룬","방어구:속성 공격 피해량 감소\n무기: 속성 공격 피해 증가"
"pc_rune_elemental3","속성 룬","방어구:속성 공격 피해량 감소\n무기: 속성 공격 피해 증가"
